user_id,timestamp,last_three_pages_visited,past_purchase_amounts,mean_purchase,purchase
7683,2023-04-06 10:46:15.910922,products/home/checkout,"[28, 19, 47]",31.333333333333332,1
4642,2023-04-05 10:31:15.910922,products/home/cart,"[35, 77, 49]",53.666666666666664,0
7679,2023-04-07 13:02:15.910922,products/checkout/cart,"[70, 12, 75]",52.333333333333336,1
8208,2023-04-06 02:07:15.910922,cart/products/home,"[61, 84, 34]",59.666666666666664,1
7339,2023-04-08 03:14:15.910922,home/cart/checkout,"[78, 22, 73]",57.666666666666664,0
9435,2023-04-04 19:36:15.910922,checkout/cart/home,"[97, 43, 64]",68.0,0
2205,2023-04-03 05:15:15.910922,products/cart/checkout,"[47, 49, 27]",41.0,0
1069,2023-04-02 01:14:15.910922,home/cart/products,"[73, 98, 10]",60.333333333333336,0
3444,2023-04-06 07:45:15.910922,home/checkout/cart,"[60, 8, 97]",55.0,0
1060,2023-04-03 14:30:15.910922,products/cart/home,"[27, 10, 36]",24.333333333333332,0
2327,2023-04-06 17:01:15.910922,home/checkout/cart,"[22, 19, 44]",28.333333333333332,0
3420,2023-04-03 00:28:15.910922,products/cart/home,"[77, 78, 88]",81.0,0
301,2023-04-08 11:18:15.910922,home/cart/products,"[10, 67, 71]",49.333333333333336,1
606,2023-04-06 11:45:15.910922,home/checkout/products,"[15, 47, 21]",27.666666666666668,1
3170,2023-04-05 14:10:15.910922,cart/products/home,"[8, 67, 72]",49.0,1
699,2023-04-03 14:42:15.910922,home/cart/products,"[85, 45, 87]",72.33333333333333,0
5088,2023-04-02 20:18:15.910922,products/cart/checkout,"[9, 36, 90]",45.0,1
9331,2023-04-03 05:14:15.910922,cart/home/products,"[74, 39, 26]",46.333333333333336,1
190,2023-04-03 22:48:15.910922,home/products/checkout,"[69, 88, 26]",61.0,0
980,2023-04-04 18:20:15.910922,checkout/home/cart,"[15, 81, 7]",34.333333333333336,0
2975,2023-04-07 22:08:15.910922,checkout/home/products,"[13, 64, 80]",52.333333333333336,0
6102,2023-04-03 07:24:15.910922,checkout/products/cart,"[91, 18, 22]",43.666666666666664,1
1184,2023-04-02 12:44:15.910922,products/home/checkout,"[77, 27, 78]",60.666666666666664,0
3327,2023-04-02 02:05:15.910922,cart/products/checkout,"[87, 51, 73]",70.33333333333333,0
3394,2023-04-02 15:46:15.910922,cart/home/checkout,"[51, 91, 34]",58.666666666666664,0
8319,2023-04-02 08:38:15.910922,products/home/cart,"[29, 32, 29]",30.0,0
1816,2023-04-06 07:27:15.910922,cart/checkout/home,"[78, 82, 62]",74.0,0
5854,2023-04-08 04:23:15.910922,cart/products/home,"[98, 45, 29]",57.333333333333336,0
6709,2023-04-05 13:02:15.910922,home/products/checkout,"[82, 52, 14]",49.333333333333336,0
569,2023-04-01 14:52:15.910922,home/products/checkout,"[79, 15, 89]",61.0,1
5442,2023-04-05 21:58:15.910922,checkout/cart/home,"[25, 90, 49]",54.666666666666664,0
1895,2023-04-03 13:22:15.910922,checkout/home/cart,"[11, 85, 68]",54.666666666666664,0
2733,2023-04-02 07:23:15.910922,products/checkout/cart,"[68, 6, 80]",51.333333333333336,0
3863,2023-04-07 03:36:15.910922,cart/products/checkout,"[46, 86, 58]",63.333333333333336,0
7455,2023-04-02 16:52:15.910922,home/cart/products,"[79, 20, 22]",40.333333333333336,0
4014,2023-04-08 08:57:15.910922,products/cart/home,"[63, 94, 20]",59.0,0
1686,2023-04-06 02:57:15.910922,checkout/products/cart,"[10, 61, 51]",40.666666666666664,1
3009,2023-04-07 07:57:15.910922,checkout/products/cart,"[52, 46, 80]",59.333333333333336,1
7806,2023-04-01 23:54:15.910922,checkout/products/home,"[64, 81, 8]",51.0,1
154,2023-04-05 12:47:15.910922,products/home/checkout,"[6, 94, 63]",54.333333333333336,0
1409,2023-04-03 15:39:15.910922,home/products/checkout,"[31, 31, 83]",48.333333333333336,0
784,2023-04-07 22:08:15.910922,home/cart/products,"[76, 11, 67]",51.333333333333336,1
8096,2023-04-02 20:58:15.910922,cart/checkout/home,"[50, 67, 16]",44.333333333333336,0
7560,2023-04-06 04:18:15.910922,checkout/home/cart,"[17, 47, 21]",28.333333333333332,0
7343,2023-04-05 11:33:15.910922,home/checkout/cart,"[67, 85, 40]",64.0,0
7206,2023-04-05 22:48:15.910922,products/checkout/home,"[89, 12, 73]",58.0,0
5596,2023-04-07 03:18:15.910922,home/cart/products,"[94, 84, 40]",72.66666666666667,0
5801,2023-04-07 18:03:15.910922,home/checkout/cart,"[32, 97, 51]",60.0,1
2806,2023-04-02 14:41:15.910922,products/cart/home,"[80, 34, 27]",47.0,0
537,2023-04-07 03:35:15.910922,checkout/home/cart,"[20, 18, 78]",38.666666666666664,0
5986,2023-04-04 01:41:15.910922,checkout/home/cart,"[75, 56, 41]",57.333333333333336,1
1841,2023-04-08 11:03:15.910922,products/cart/home,"[33, 71, 19]",41.0,1
8716,2023-04-05 12:20:15.910922,checkout/home/cart,"[51, 50, 56]",52.333333333333336,0
6971,2023-04-03 02:56:15.910922,products/home/checkout,"[23, 81, 25]",43.0,0
5625,2023-04-02 13:45:15.910922,products/home/cart,"[68, 41, 31]",46.666666666666664,1
2950,2023-04-02 09:12:15.910922,home/cart/products,"[59, 33, 24]",38.666666666666664,1
7992,2023-04-02 21:15:15.910922,checkout/cart/home,"[29, 74, 67]",56.666666666666664,0
4780,2023-04-06 17:36:15.910922,cart/products/home,"[40, 6, 26]",24.0,1
2368,2023-04-05 10:34:15.910922,cart/products/checkout,"[20, 22, 73]",38.333333333333336,0
6655,2023-04-02 23:12:15.910922,cart/products/home,"[58, 34, 49]",47.0,0
8173,2023-04-03 08:17:15.910922,products/checkout/home,"[23, 91, 38]",50.666666666666664,0
4495,2023-04-02 04:53:15.910922,checkout/products/cart,"[17, 47, 66]",43.333333333333336,0
9163,2023-04-07 07:00:15.910922,cart/checkout/home,"[97, 26, 56]",59.666666666666664,1
6002,2023-04-02 05:18:15.910922,checkout/home/products,"[56, 40, 77]",57.666666666666664,0
6614,2023-04-05 05:23:15.910922,checkout/cart/products,"[23, 42, 74]",46.333333333333336,0
9358,2023-04-08 00:02:15.910922,products/checkout/cart,"[83, 61, 24]",56.0,0
5919,2023-04-01 20:33:15.910922,checkout/products/home,"[13, 36, 8]",19.0,0
853,2023-04-03 08:42:15.910922,checkout/cart/products,"[54, 86, 9]",49.666666666666664,0
4146,2023-04-02 20:46:15.910922,home/products/checkout,"[24, 91, 79]",64.66666666666667,0
3769,2023-04-07 06:20:15.910922,cart/home/checkout,"[41, 26, 62]",43.0,0
574,2023-04-03 02:10:15.910922,products/checkout/home,"[72, 97, 48]",72.33333333333333,1
1148,2023-04-04 14:38:15.910922,products/cart/home,"[38, 81, 46]",55.0,0
6293,2023-04-03 03:01:15.910922,products/cart/home,"[13, 99, 11]",41.0,0
6457,2023-04-04 18:59:15.910922,products/cart/checkout,"[72, 23, 98]",64.33333333333333,1
7509,2023-04-02 06:12:15.910922,products/checkout/cart,"[35, 39, 61]",45.0,0
9907,2023-04-06 02:04:15.910922,cart/checkout/home,"[89, 65, 35]",63.0,0
4777,2023-04-07 14:19:15.910922,products/checkout/cart,"[87, 99, 57]",81.0,1
3854,2023-04-03 12:14:15.910922,home/cart/products,"[36, 70, 63]",56.333333333333336,0
2491,2023-04-07 23:44:15.910922,checkout/home/cart,"[14, 6, 70]",30.0,0
3124,2023-04-06 23:43:15.910922,checkout/products/cart,"[64, 92, 21]",59.0,0
5691,2023-04-07 21:52:15.910922,cart/products/home,"[20, 20, 50]",30.0,0
3051,2023-04-04 02:46:15.910922,products/cart/home,"[43, 35, 92]",56.666666666666664,1
4,2023-04-05 21:23:15.910922,checkout/cart/home,"[5, 15, 89]",36.333333333333336,0
5222,2023-04-07 07:32:15.910922,products/home/checkout,"[8, 75, 30]",37.666666666666664,1
5315,2023-04-02 20:03:15.910922,home/cart/products,"[54, 16, 99]",56.333333333333336,1
4869,2023-04-03 13:14:15.910922,checkout/products/cart,"[85, 79, 96]",86.66666666666667,0
876,2023-04-08 01:22:15.910922,home/cart/products,"[69, 51, 96]",72.0,0
9183,2023-04-06 15:52:15.910922,checkout/home/cart,"[57, 75, 6]",46.0,0
7027,2023-04-07 05:35:15.910922,cart/products/checkout,"[28, 8, 23]",19.666666666666668,0
4142,2023-04-01 18:20:15.910922,home/checkout/products,"[30, 79, 44]",51.0,0
6966,2023-04-03 05:51:15.910922,cart/checkout/home,"[54, 47, 79]",60.0,1
7079,2023-04-06 20:22:15.910922,cart/products/checkout,"[71, 16, 71]",52.666666666666664,1
7987,2023-04-02 06:47:15.910922,cart/home/checkout,"[31, 58, 70]",53.0,0
6799,2023-04-03 11:36:15.910922,home/products/cart,"[53, 20, 6]",26.333333333333332,0
4465,2023-04-02 20:54:15.910922,checkout/cart/home,"[64, 58, 34]",52.0,1
635,2023-04-03 01:42:15.910922,products/cart/checkout,"[88, 42, 32]",54.0,0
1693,2023-04-05 04:12:15.910922,checkout/home/products,"[29, 14, 64]",35.666666666666664,1
9874,2023-04-03 12:01:15.910922,cart/products/home,"[46, 44, 81]",57.0,0
4752,2023-04-07 22:36:15.910922,products/cart/home,"[46, 51, 41]",46.0,0
8311,2023-04-05 07:33:15.910922,cart/checkout/products,"[84, 26, 61]",57.0,1
830,2023-04-07 05:15:15.910922,cart/checkout/home,"[88, 31, 45]",54.666666666666664,0
5177,2023-04-07 14:28:15.910922,home/products/cart,"[84, 38, 36]",52.666666666666664,1
9561,2023-04-07 15:58:15.910922,cart/products/home,"[94, 93, 70]",85.66666666666667,1
8932,2023-04-07 10:08:15.910922,products/checkout/home,"[16, 44, 77]",45.666666666666664,0
8308,2023-04-03 08:38:15.910922,checkout/cart/products,"[80, 94, 77]",83.66666666666667,0
5949,2023-04-02 04:29:15.910922,home/checkout/products,"[14, 52, 24]",30.0,1
2838,2023-04-07 17:10:15.910922,cart/products/checkout,"[43, 64, 70]",59.0,1
1150,2023-04-05 01:52:15.910922,products/cart/checkout,"[69, 55, 40]",54.666666666666664,0
7560,2023-04-03 18:47:15.910922,products/cart/checkout,"[28, 31, 6]",21.666666666666668,1
1931,2023-04-01 22:21:15.910922,products/home/checkout,"[35, 61, 82]",59.333333333333336,0
9204,2023-04-01 18:56:15.910922,products/checkout/cart,"[70, 33, 19]",40.666666666666664,0
1664,2023-04-01 21:18:15.910922,home/products/cart,"[16, 32, 88]",45.333333333333336,1
1081,2023-04-07 21:34:15.910922,products/home/checkout,"[28, 25, 14]",22.333333333333332,0
512,2023-04-02 04:33:15.910922,checkout/home/products,"[82, 22, 92]",65.33333333333333,1
7805,2023-04-03 11:57:15.910922,checkout/products/cart,"[18, 38, 62]",39.333333333333336,0
5237,2023-04-07 21:14:15.910922,products/cart/home,"[80, 26, 74]",60.0,0
559,2023-04-05 16:35:15.910922,cart/products/checkout,"[40, 49, 40]",43.0,0
3672,2023-04-04 19:58:15.910922,cart/products/checkout,"[26, 82, 84]",64.0,0
7404,2023-04-05 19:16:15.910922,checkout/home/products,"[65, 60, 93]",72.66666666666667,0
3343,2023-04-04 21:13:15.910922,products/cart/home,"[37, 49, 40]",42.0,0
4070,2023-04-02 05:43:15.910922,home/checkout/cart,"[24, 22, 42]",29.333333333333332,0
9662,2023-04-02 20:20:15.910922,products/checkout/cart,"[71, 27, 20]",39.333333333333336,0
580,2023-04-01 16:25:15.910922,checkout/products/cart,"[63, 73, 72]",69.33333333333333,0
7004,2023-04-06 11:08:15.910922,home/cart/checkout,"[25, 82, 99]",68.66666666666667,1
8130,2023-04-02 07:41:15.910922,cart/home/products,"[82, 74, 16]",57.333333333333336,0
3147,2023-04-05 18:12:15.910922,checkout/home/products,"[20, 85, 91]",65.33333333333333,0
4249,2023-04-05 01:00:15.910922,home/products/checkout,"[18, 65, 75]",52.666666666666664,0
1679,2023-04-04 22:15:15.910922,products/cart/home,"[50, 36, 19]",35.0,0
3506,2023-04-01 22:52:15.910922,cart/home/products,"[48, 21, 45]",38.0,0
7253,2023-04-08 08:11:15.910922,products/checkout/home,"[58, 48, 9]",38.333333333333336,0
2744,2023-04-06 21:32:15.910922,checkout/home/cart,"[31, 91, 82]",68.0,0
9435,2023-04-07 01:26:15.910922,checkout/cart/products,"[83, 47, 35]",55.0,1
5188,2023-04-06 15:43:15.910922,products/home/checkout,"[21, 96, 87]",68.0,1
2141,2023-04-07 10:57:15.910922,home/cart/checkout,"[58, 66, 91]",71.66666666666667,0
6617,2023-04-04 06:25:15.910922,checkout/home/products,"[36, 44, 17]",32.333333333333336,0
2479,2023-04-05 19:58:15.910922,checkout/products/cart,"[88, 39, 9]",45.333333333333336,0
6484,2023-04-07 15:36:15.910922,checkout/home/products,"[77, 33, 74]",61.333333333333336,0
9827,2023-04-01 23:31:15.910922,cart/checkout/products,"[29, 99, 26]",51.333333333333336,0
7421,2023-04-05 13:37:15.910922,home/checkout/cart,"[70, 49, 73]",64.0,0
9949,2023-04-03 11:34:15.910922,cart/home/checkout,"[95, 93, 76]",88.0,0
4452,2023-04-06 21:45:15.910922,checkout/cart/products,"[5, 88, 48]",47.0,0
5881,2023-04-06 07:29:15.910922,products/home/checkout,"[91, 79, 43]",71.0,0
6665,2023-04-07 01:49:15.910922,products/checkout/home,"[58, 92, 79]",76.33333333333333,0
2849,2023-04-07 09:04:15.910922,checkout/cart/home,"[33, 58, 94]",61.666666666666664,0
7390,2023-04-03 18:04:15.910922,checkout/cart/home,"[20, 24, 50]",31.333333333333332,0
6905,2023-04-08 07:26:15.910922,products/checkout/home,"[71, 69, 62]",67.33333333333333,0
2489,2023-04-06 18:04:15.910922,cart/products/home,"[57, 5, 85]",49.0,0
9823,2023-04-01 16:20:15.910922,cart/products/home,"[70, 33, 88]",63.666666666666664,0
9207,2023-04-05 14:02:15.910922,home/checkout/products,"[74, 12, 33]",39.666666666666664,0
9540,2023-04-05 23:10:15.910922,products/checkout/home,"[55, 37, 7]",33.0,0
4611,2023-04-06 20:19:15.910922,cart/products/checkout,"[64, 39, 73]",58.666666666666664,0
2839,2023-04-05 05:33:15.910922,home/cart/checkout,"[95, 80, 88]",87.66666666666667,0
8527,2023-04-04 06:58:15.910922,home/cart/products,"[24, 77, 43]",48.0,0
5878,2023-04-08 04:12:15.910922,home/products/checkout,"[8, 23, 95]",42.0,0
9087,2023-04-02 07:11:15.910922,products/home/cart,"[49, 47, 17]",37.666666666666664,0
6303,2023-04-06 14:40:15.910922,home/products/checkout,"[17, 64, 61]",47.333333333333336,0
851,2023-04-04 23:38:15.910922,checkout/home/products,"[90, 96, 56]",80.66666666666667,1
1687,2023-04-03 07:27:15.910922,checkout/cart/products,"[57, 90, 47]",64.66666666666667,0
6833,2023-04-06 16:09:15.910922,cart/products/home,"[87, 76, 76]",79.66666666666667,0
2427,2023-04-04 01:02:15.910922,home/checkout/products,"[46, 94, 30]",56.666666666666664,1
9760,2023-04-05 23:07:15.910922,products/cart/home,"[27, 47, 81]",51.666666666666664,1
4000,2023-04-01 18:42:15.910922,cart/products/home,"[32, 13, 24]",23.0,0
5052,2023-04-05 18:50:15.910922,products/cart/checkout,"[60, 87, 43]",63.333333333333336,0
2738,2023-04-06 21:25:15.910922,products/home/cart,"[55, 16, 83]",51.333333333333336,0
5732,2023-04-02 11:08:15.910922,home/cart/checkout,"[99, 59, 82]",80.0,0
5387,2023-04-01 19:09:15.910922,products/home/checkout,"[15, 30, 46]",30.333333333333332,0
8002,2023-04-08 08:34:15.910922,home/products/checkout,"[31, 15, 42]",29.333333333333332,0
5536,2023-04-04 20:25:15.910922,products/checkout/home,"[47, 23, 68]",46.0,0
3913,2023-04-01 16:46:15.910922,cart/checkout/home,"[10, 50, 46]",35.333333333333336,1
1066,2023-04-07 18:32:15.910922,cart/home/checkout,"[96, 69, 76]",80.33333333333333,1
7723,2023-04-07 03:04:15.910922,products/checkout/home,"[63, 56, 51]",56.666666666666664,0
4380,2023-04-03 16:39:15.910922,cart/checkout/home,"[11, 15, 65]",30.333333333333332,0
4107,2023-04-05 09:45:15.910922,products/home/cart,"[72, 29, 16]",39.0,0
5726,2023-04-07 20:41:15.910922,checkout/products/home,"[30, 16, 47]",31.0,1
3373,2023-04-04 18:43:15.910922,home/checkout/cart,"[55, 41, 50]",48.666666666666664,0
8945,2023-04-04 20:16:15.910922,home/checkout/cart,"[57, 92, 84]",77.66666666666667,0
2082,2023-04-02 00:09:15.910922,checkout/home/products,"[17, 93, 58]",56.0,0
8967,2023-04-07 13:33:15.910922,cart/home/checkout,"[61, 8, 79]",49.333333333333336,0
6748,2023-04-08 03:57:15.910922,products/checkout/cart,"[53, 11, 15]",26.333333333333332,0
9817,2023-04-06 21:46:15.910922,cart/home/checkout,"[96, 58, 91]",81.66666666666667,1
417,2023-04-02 00:11:15.910922,checkout/cart/home,"[49, 27, 32]",36.0,0
8306,2023-04-05 00:44:15.910922,checkout/cart/home,"[61, 30, 29]",40.0,0
8808,2023-04-08 08:51:15.910922,home/checkout/products,"[58, 33, 87]",59.333333333333336,0
3974,2023-04-03 15:49:15.910922,checkout/cart/home,"[40, 18, 82]",46.666666666666664,0
3267,2023-04-07 06:01:15.910922,products/cart/checkout,"[39, 34, 96]",56.333333333333336,1
825,2023-04-07 16:23:15.910922,home/checkout/products,"[21, 71, 84]",58.666666666666664,1
7668,2023-04-03 08:37:15.910922,cart/products/checkout,"[34, 97, 49]",60.0,1
5745,2023-04-07 20:08:15.910922,home/cart/products,"[83, 93, 55]",77.0,1
9708,2023-04-02 05:39:15.910922,products/cart/checkout,"[51, 57, 68]",58.666666666666664,0
412,2023-04-02 22:55:15.910922,cart/products/checkout,"[42, 68, 91]",67.0,0
7543,2023-04-02 06:11:15.910922,cart/checkout/products,"[93, 11, 26]",43.333333333333336,0
7587,2023-04-06 15:36:15.910922,products/home/checkout,"[85, 86, 45]",72.0,1
728,2023-04-02 20:35:15.910922,home/checkout/products,"[78, 14, 61]",51.0,0
7164,2023-04-05 09:19:15.910922,products/cart/home,"[11, 54, 95]",53.333333333333336,0
8867,2023-04-04 03:35:15.910922,checkout/cart/home,"[56, 37, 5]",32.666666666666664,1
5988,2023-04-06 22:15:15.910922,home/checkout/cart,"[57, 64, 38]",53.0,0
2504,2023-04-03 09:31:15.910922,products/checkout/cart,"[8, 21, 8]",12.333333333333334,0
2967,2023-04-05 05:29:15.910922,products/home/cart,"[47, 94, 8]",49.666666666666664,0
2786,2023-04-08 02:02:15.910922,home/products/cart,"[5, 75, 98]",59.333333333333336,0
1122,2023-04-02 16:12:15.910922,products/checkout/cart,"[54, 77, 65]",65.33333333333333,0
4079,2023-04-05 05:17:15.910922,checkout/home/products,"[39, 12, 28]",26.333333333333332,1
1571,2023-04-02 08:14:15.910922,products/home/cart,"[87, 40, 54]",60.333333333333336,0
5073,2023-04-04 20:22:15.910922,checkout/products/cart,"[47, 31, 36]",38.0,1
5104,2023-04-05 01:25:15.910922,cart/home/checkout,"[82, 22, 32]",45.333333333333336,0
2143,2023-04-06 21:00:15.910922,cart/home/products,"[33, 20, 51]",34.666666666666664,0
9879,2023-04-05 00:02:15.910922,products/checkout/cart,"[63, 35, 8]",35.333333333333336,1
6806,2023-04-02 20:28:15.910922,products/cart/home,"[41, 21, 43]",35.0,0
7357,2023-04-02 05:50:15.910922,cart/checkout/products,"[52, 50, 94]",65.33333333333333,0
3440,2023-04-03 03:15:15.910922,products/home/checkout,"[52, 43, 8]",34.333333333333336,1
3766,2023-04-01 20:43:15.910922,home/checkout/cart,"[34, 34, 26]",31.333333333333332,0
5644,2023-04-06 05:32:15.910922,checkout/products/cart,"[79, 70, 16]",55.0,0
2914,2023-04-02 12:21:15.910922,cart/checkout/home,"[98, 40, 22]",53.333333333333336,0
4968,2023-04-03 12:22:15.910922,home/products/checkout,"[94, 57, 75]",75.33333333333333,0
5917,2023-04-04 00:28:15.910922,cart/products/checkout,"[5, 62, 94]",53.666666666666664,0
8787,2023-04-08 12:50:15.910922,cart/products/home,"[91, 94, 10]",65.0,0
728,2023-04-06 05:46:15.910922,cart/home/checkout,"[74, 48, 76]",66.0,1
1365,2023-04-02 06:10:15.910922,home/products/checkout,"[28, 90, 23]",47.0,1
4492,2023-04-06 14:04:15.910922,cart/home/products,"[22, 99, 34]",51.666666666666664,0
698,2023-04-07 19:10:15.910922,home/checkout/products,"[46, 37, 78]",53.666666666666664,0
7186,2023-04-03 16:21:15.910922,checkout/home/cart,"[16, 98, 31]",48.333333333333336,0
395,2023-04-07 07:05:15.910922,checkout/home/cart,"[43, 13, 25]",27.0,0
7400,2023-04-06 08:53:15.910922,home/products/checkout,"[80, 33, 37]",50.0,0
8082,2023-04-06 09:55:15.910922,checkout/products/cart,"[66, 19, 6]",30.333333333333332,1
4171,2023-04-04 15:10:15.910922,products/checkout/cart,"[56, 48, 58]",54.0,1
4360,2023-04-05 22:30:15.910922,home/checkout/cart,"[22, 7, 11]",13.333333333333334,0
2502,2023-04-06 13:12:15.910922,products/home/cart,"[47, 86, 42]",58.333333333333336,0
717,2023-04-07 21:00:15.910922,home/products/checkout,"[41, 62, 37]",46.666666666666664,0
2782,2023-04-05 16:52:15.910922,products/checkout/home,"[63, 99, 15]",59.0,0
4946,2023-04-04 02:02:15.910922,products/home/cart,"[72, 86, 72]",76.66666666666667,0
5486,2023-04-05 15:49:15.910922,products/cart/home,"[97, 92, 26]",71.66666666666667,1
8335,2023-04-07 09:26:15.910922,products/cart/checkout,"[70, 48, 10]",42.666666666666664,0
4980,2023-04-04 15:42:15.910922,products/home/cart,"[46, 29, 61]",45.333333333333336,1
7266,2023-04-03 09:44:15.910922,checkout/home/cart,"[89, 59, 20]",56.0,0
4491,2023-04-07 21:55:15.910922,products/cart/checkout,"[99, 18, 43]",53.333333333333336,0
7192,2023-04-06 01:30:15.910922,checkout/cart/home,"[32, 96, 55]",61.0,0
5588,2023-04-07 04:28:15.910922,home/checkout/products,"[53, 13, 62]",42.666666666666664,0
7651,2023-04-06 10:32:15.910922,cart/checkout/home,"[49, 26, 36]",37.0,0
3636,2023-04-02 07:44:15.910922,home/products/checkout,"[73, 91, 73]",79.0,0
1167,2023-04-08 00:17:15.910922,home/cart/checkout,"[46, 57, 63]",55.333333333333336,1
1062,2023-04-04 19:38:15.910922,cart/checkout/home,"[78, 43, 19]",46.666666666666664,0
2156,2023-04-03 22:53:15.910922,cart/home/products,"[75, 33, 7]",38.333333333333336,0
7860,2023-04-06 23:53:15.910922,home/products/cart,"[87, 14, 96]",65.66666666666667,1
5161,2023-04-06 01:18:15.910922,cart/checkout/home,"[33, 83, 39]",51.666666666666664,1
5305,2023-04-07 10:41:15.910922,products/home/checkout,"[10, 16, 42]",22.666666666666668,1
6541,2023-04-04 23:09:15.910922,cart/home/checkout,"[81, 97, 23]",67.0,0
4729,2023-04-03 23:55:15.910922,home/products/cart,"[71, 12, 12]",31.666666666666668,1
9348,2023-04-07 21:04:15.910922,products/home/checkout,"[88, 51, 8]",49.0,0
7330,2023-04-04 13:12:15.910922,products/cart/home,"[55, 89, 71]",71.66666666666667,0
5334,2023-04-06 00:12:15.910922,products/checkout/cart,"[49, 12, 91]",50.666666666666664,0
8924,2023-04-06 05:08:15.910922,cart/products/checkout,"[20, 81, 71]",57.333333333333336,0
4330,2023-04-02 12:17:15.910922,products/cart/home,"[13, 64, 82]",53.0,0
8010,2023-04-02 11:06:15.910922,checkout/products/cart,"[81, 75, 19]",58.333333333333336,0
6801,2023-04-07 19:58:15.910922,products/home/checkout,"[75, 45, 26]",48.666666666666664,0
4846,2023-04-06 00:55:15.910922,home/cart/checkout,"[28, 48, 5]",27.0,0
6731,2023-04-04 03:46:15.910922,cart/home/products,"[14, 84, 76]",58.0,0
7241,2023-04-07 21:29:15.910922,checkout/home/cart,"[60, 93, 54]",69.0,1
953,2023-04-04 08:29:15.910922,home/products/cart,"[16, 93, 85]",64.66666666666667,1
2539,2023-04-02 09:24:15.910922,products/cart/home,"[64, 30, 82]",58.666666666666664,0
7056,2023-04-04 15:13:15.910922,cart/home/products,"[45, 40, 27]",37.333333333333336,1
1542,2023-04-05 10:55:15.910922,products/checkout/cart,"[47, 10, 73]",43.333333333333336,0
5293,2023-04-06 12:22:15.910922,home/cart/checkout,"[47, 29, 22]",32.666666666666664,0
1191,2023-04-03 04:43:15.910922,checkout/products/cart,"[66, 17, 47]",43.333333333333336,0
6313,2023-04-08 04:42:15.910922,home/cart/checkout,"[82, 32, 22]",45.333333333333336,0
6938,2023-04-06 07:44:15.910922,home/cart/checkout,"[63, 64, 67]",64.66666666666667,1
2681,2023-04-07 06:13:15.910922,products/checkout/cart,"[61, 96, 55]",70.66666666666667,0
9409,2023-04-07 08:05:15.910922,cart/home/products,"[60, 31, 36]",42.333333333333336,0
1540,2023-04-02 12:16:15.910922,home/products/checkout,"[13, 88, 96]",65.66666666666667,0
6172,2023-04-04 12:51:15.910922,cart/home/products,"[72, 50, 71]",64.33333333333333,0
5541,2023-04-02 04:00:15.910922,checkout/home/products,"[30, 12, 10]",17.333333333333332,1
9580,2023-04-03 15:09:15.910922,products/checkout/home,"[84, 28, 52]",54.666666666666664,1
1365,2023-04-05 00:19:15.910922,products/cart/checkout,"[98, 49, 17]",54.666666666666664,0
8691,2023-04-03 22:44:15.910922,checkout/cart/home,"[73, 29, 24]",42.0,1
9872,2023-04-08 11:32:15.910922,products/checkout/cart,"[86, 86, 70]",80.66666666666667,0
8702,2023-04-06 20:55:15.910922,products/checkout/home,"[78, 49, 51]",59.333333333333336,1
7494,2023-04-04 18:25:15.910922,checkout/home/cart,"[67, 80, 81]",76.0,0
4312,2023-04-08 03:45:15.910922,home/products/checkout,"[59, 79, 23]",53.666666666666664,0
1324,2023-04-02 14:22:15.910922,home/cart/checkout,"[39, 57, 30]",42.0,0
9347,2023-04-05 22:20:15.910922,home/cart/products,"[18, 49, 48]",38.333333333333336,0
3141,2023-04-05 16:01:15.910922,home/cart/products,"[92, 69, 55]",72.0,0
7419,2023-04-02 16:23:15.910922,home/cart/checkout,"[47, 90, 27]",54.666666666666664,0
3486,2023-04-07 14:19:15.910922,checkout/products/cart,"[60, 23, 86]",56.333333333333336,0
1810,2023-04-02 18:11:15.910922,home/checkout/cart,"[80, 59, 96]",78.33333333333333,1
6588,2023-04-01 18:49:15.910922,products/checkout/cart,"[96, 64, 63]",74.33333333333333,0
2923,2023-04-04 06:54:15.910922,home/cart/products,"[37, 23, 32]",30.666666666666668,0
5301,2023-04-04 19:08:15.910922,home/products/checkout,"[56, 53, 41]",50.0,0
4186,2023-04-02 08:48:15.910922,home/cart/checkout,"[30, 44, 84]",52.666666666666664,1
8905,2023-04-07 03:25:15.910922,checkout/home/cart,"[42, 81, 91]",71.33333333333333,0
5977,2023-04-05 15:31:15.910922,products/cart/checkout,"[58, 26, 20]",34.666666666666664,1
4268,2023-04-06 03:12:15.910922,products/checkout/cart,"[32, 39, 64]",45.0,1
4748,2023-04-08 00:30:15.910922,cart/checkout/home,"[49, 50, 76]",58.333333333333336,0
4849,2023-04-08 09:55:15.910922,home/cart/checkout,"[59, 90, 89]",79.33333333333333,0
9435,2023-04-05 22:46:15.910922,checkout/products/cart,"[30, 89, 29]",49.333333333333336,0
3709,2023-04-01 18:40:15.910922,cart/checkout/home,"[69, 10, 27]",35.333333333333336,0
9273,2023-04-03 21:17:15.910922,cart/products/checkout,"[68, 91, 47]",68.66666666666667,1
6619,2023-04-06 09:31:15.910922,products/checkout/cart,"[27, 34, 81]",47.333333333333336,1
8647,2023-04-04 12:57:15.910922,products/checkout/cart,"[22, 91, 83]",65.33333333333333,0
9086,2023-04-02 11:05:15.910922,checkout/products/cart,"[25, 61, 27]",37.666666666666664,0
9576,2023-04-06 16:08:15.910922,cart/home/products,"[95, 49, 48]",64.0,1
